,cat__Departamento_AMAZONAS,cat__Departamento_ANTIOQUIA,cat__Departamento_ARAUCA,cat__Departamento_ATLANTICO,cat__Departamento_BOGOTA,cat__Departamento_BOLIVAR,cat__Departamento_BOYACA,cat__Departamento_CALDAS,cat__Departamento_CAQUETA,cat__Departamento_CASANARE,cat__Departamento_CAUCA,cat__Departamento_CESAR,cat__Departamento_CHOCO,cat__Departamento_CORDOBA,cat__Departamento_CUNDINAMARCA,cat__Departamento_GUAINIA,cat__Departamento_GUAVIARE,cat__Departamento_HUILA,cat__Departamento_LA GUAJIRA,cat__Departamento_MAGDALENA,cat__Departamento_META,cat__Departamento_NARINO,cat__Departamento_NORTE DE SANTANDER,cat__Departamento_PUTUMAYO,cat__Departamento_QUINDIO,cat__Departamento_RISARALDA,cat__Departamento_SAN ANDRES PROVIDENCIA,cat__Departamento_SANTANDER,cat__Departamento_SUCRE,cat__Departamento_TOLIMA,cat__Departamento_VALLE DEL CAUCA,cat__Departamento_VAUPES,cat__Departamento_VICHADA,num__Year,num__Month,num__Rain_month,num__Temp_month,num__Humi_month,num__Day_primary,num__Day_secondary,num__Rain_day_prim,num__Temp_day_prim,num__Humi_day_prim,num__Rain_day_sec,num__Temp_day_sec,num__Humi_day_sec,num__Rain_day_avg,num__Temp_day_avg,num__Humi_day_avg,Departamento
20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,7.0,-77.72991804339344,25.73201056851828,6.843533866009322,7.0,18.0,17.53261183161134,26.47916666666667,88.91666666666667,29.057741101521056,26.66666666666667,88.54166666666667,23.13423839944635,26.57291666666667,88.72916666666667,AMAZONAS
21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,8.0,813.8746038191679,26.41204934032774,86.46702018178175,8.0,17.0,46.83207299785636,25.29583333333333,89.58333333333333,30.448974843841935,25.05,91.75,37.234872369028736,25.172916666666666,90.66666666666666,AMAZONAS
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,9.0,833.0964654969481,27.864024403239558,81.18160133948177,9.0,16.0,46.83207299785636,25.12173913043479,92.82608695652172,30.448974843841935,25.991304347826084,86.0,37.234872369028736,25.55652173913044,89.41304347826086,AMAZONAS
23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,10.0,893.876512327175,27.50560531721899,82.88289651835825,10.0,15.0,46.83207299785636,23.849999999999994,96.5,30.448974843841935,25.90833333333333,88.125,37.234872369028736,24.879166666666663,92.3125,AMAZONAS
24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,11.0,967.2609358191884,27.722095821704958,84.0728701998866,11.0,14.0,46.83207299785636,25.683333333333337,89.95833333333333,30.448974843841935,24.808333333333337,93.33333333333331,37.234872369028736,25.245833333333337,91.64583333333331,AMAZONAS
25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,12.0,889.1110118668188,26.16305114638448,90.15488171919331,12.0,13.0,46.83207299785636,23.5875,99.0,30.448974843841935,25.566666666666663,90.5,37.234872369028736,24.57708333333333,94.75,AMAZONAS
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,785.72541324802,26.7270153677413,88.1387954242962,1.0,24.0,29.25916236747752,27.691666666666663,83.0,31.909130018170494,29.206666666666667,77.2,31.69596961754015,28.449166666666663,80.1,AMAZONAS
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2.0,785.72541324802,27.246932513798193,88.3400043210264,2.0,23.0,29.25916236747752,28.390476190476186,82.04761904761905,31.909130018170494,27.30909090909091,84.63636363636364,31.69596961754015,27.849783549783545,83.34199134199135,AMAZONAS
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3.0,728.461987164518,26.86523638855096,89.48576602690798,3.0,22.0,17.53261183161134,25.891666666666666,91.08333333333331,29.057741101521056,26.626086956521743,90.17391304347828,23.13423839944635,26.258876811594206,90.6286231884058,AMAZONAS
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4.0,707.5754892956504,26.65889884008906,90.44395178704674,4.0,21.0,46.83207299785636,24.90869565217391,95.1304347826087,30.448974843841935,24.904347826086955,95.04347826086956,37.234872369028736,24.906521739130433,95.08695652173913,AMAZONAS
