Year,Model,RMSE,Month,Target,FeatureSet
2010,Ridge,2035.1071349283993,2,RAIN,PRIMARY_1_12
2010,RF,1128.6950196152782,2,RAIN,PRIMARY_1_12
2010,HGB,2083.407262835279,2,RAIN,PRIMARY_1_12
2011,GlobalClim,3972.997570194123,2,RAIN,PRIMARY_1_12
2011,DeptClim,7241.97174971312,2,RAIN,PRIMARY_1_12
2011,Persist,3802.1873339283115,2,RAIN,PRIMARY_1_12
2011,Ridge,1725.2953233419457,2,RAIN,PRIMARY_1_12
2011,RF,1469.2465830679105,2,RAIN,PRIMARY_1_12
2011,HGB,1595.0483606420414,2,RAIN,PRIMARY_1_12
2012,GlobalClim,15049.540270767975,2,RAIN,PRIMARY_1_12
2012,DeptClim,16533.567744920183,2,RAIN,PRIMARY_1_12
2012,Persist,17214.616258144437,2,RAIN,PRIMARY_1_12
2012,Ridge,15355.616423929223,2,RAIN,PRIMARY_1_12
2012,RF,15029.692424384275,2,RAIN,PRIMARY_1_12
2012,HGB,15082.670410258865,2,RAIN,PRIMARY_1_12
2013,GlobalClim,4008.8451377900137,2,RAIN,PRIMARY_1_12
2013,DeptClim,7316.730568615351,2,RAIN,PRIMARY_1_12
2013,Persist,3980.908267985886,2,RAIN,PRIMARY_1_12
2013,Ridge,1528.9720036242097,2,RAIN,PRIMARY_1_12
2013,RF,1363.8618740916736,2,RAIN,PRIMARY_1_12
2013,HGB,1255.6122190905942,2,RAIN,PRIMARY_1_12
2014,GlobalClim,4524.077943977077,2,RAIN,PRIMARY_1_12
2014,DeptClim,7839.241857484052,2,RAIN,PRIMARY_1_12
2014,Persist,4582.200531071165,2,RAIN,PRIMARY_1_12
2014,Ridge,1986.5314643465542,2,RAIN,PRIMARY_1_12
2014,RF,1610.5391269406566,2,RAIN,PRIMARY_1_12
2014,HGB,1885.7543218881472,2,RAIN,PRIMARY_1_12
2015,GlobalClim,5393.280042533795,2,RAIN,PRIMARY_1_12
2015,DeptClim,8807.185768407191,2,RAIN,PRIMARY_1_12
2015,Persist,5642.468339360456,2,RAIN,PRIMARY_1_12
2015,Ridge,1579.075816183335,2,RAIN,PRIMARY_1_12
2015,RF,2379.8451895638113,2,RAIN,PRIMARY_1_12
2015,HGB,2616.8376437730794,2,RAIN,PRIMARY_1_12
2016,GlobalClim,5956.654798921213,2,RAIN,PRIMARY_1_12
2016,DeptClim,9371.219465590797,2,RAIN,PRIMARY_1_12
2016,Persist,5221.343344878741,2,RAIN,PRIMARY_1_12
2016,Ridge,1752.0956481108446,2,RAIN,PRIMARY_1_12
2016,RF,1410.4221595269114,2,RAIN,PRIMARY_1_12
2016,HGB,3110.2599370058506,2,RAIN,PRIMARY_1_12
2017,GlobalClim,6039.924716164544,2,RAIN,PRIMARY_1_12
2017,DeptClim,9396.517747498134,2,RAIN,PRIMARY_1_12
2017,Persist,5392.351217088913,2,RAIN,PRIMARY_1_12
2017,Ridge,1778.9030489708134,2,RAIN,PRIMARY_1_12
2017,RF,1695.3104557191089,2,RAIN,PRIMARY_1_12
2017,HGB,3228.8937970416227,2,RAIN,PRIMARY_1_12
2018,GlobalClim,8172.952995123638,2,RAIN,PRIMARY_1_12
2018,DeptClim,11200.88153929875,2,RAIN,PRIMARY_1_12
2018,Persist,7031.383986708524,2,RAIN,PRIMARY_1_12
2018,Ridge,4831.986601003745,2,RAIN,PRIMARY_1_12
2018,RF,5207.473693900545,2,RAIN,PRIMARY_1_12
2018,HGB,5689.240278521534,2,RAIN,PRIMARY_1_12
2019,GlobalClim,51405.90014291004,2,RAIN,PRIMARY_1_12
2019,DeptClim,50090.79670360285,2,RAIN,PRIMARY_1_12
2019,Persist,4771.479598791245,2,RAIN,PRIMARY_1_12
2019,Ridge,33763.74519663306,2,RAIN,PRIMARY_1_12
2019,RF,46320.96640157273,2,RAIN,PRIMARY_1_12
2019,HGB,48563.17187166747,2,RAIN,PRIMARY_1_12
2020,GlobalClim,10655.08347343513,2,RAIN,PRIMARY_1_12
2020,DeptClim,7639.245741665123,2,RAIN,PRIMARY_1_12
2020,Persist,24073.596391672203,2,RAIN,PRIMARY_1_12
2020,Ridge,22348.871024947402,2,RAIN,PRIMARY_1_12
2020,RF,7159.18614966841,2,RAIN,PRIMARY_1_12
2020,HGB,3419.099175885446,2,RAIN,PRIMARY_1_12
2021,GlobalClim,6407.208647220505,2,RAIN,PRIMARY_1_12
2021,DeptClim,9263.988694026657,2,RAIN,PRIMARY_1_12
2021,Persist,5834.424890563164,2,RAIN,PRIMARY_1_12
2021,Ridge,4555.695507900034,2,RAIN,PRIMARY_1_12
2021,RF,7053.757078198176,2,RAIN,PRIMARY_1_12
2021,HGB,4102.401808297313,2,RAIN,PRIMARY_1_12
2022,GlobalClim,6545.224735580397,2,RAIN,PRIMARY_1_12
2022,DeptClim,9896.291029787224,2,RAIN,PRIMARY_1_12
2022,Persist,6870.269461972199,2,RAIN,PRIMARY_1_12
2022,Ridge,4249.532218337967,2,RAIN,PRIMARY_1_12
2022,RF,2629.8004114346404,2,RAIN,PRIMARY_1_12
2022,HGB,4557.26445287834,2,RAIN,PRIMARY_1_12
2023,GlobalClim,7380.120480673085,2,RAIN,PRIMARY_1_12
2023,DeptClim,10582.40763522133,2,RAIN,PRIMARY_1_12
2023,Persist,7568.803183830183,2,RAIN,PRIMARY_1_12
2023,Ridge,4376.487087827917,2,RAIN,PRIMARY_1_12
2023,RF,3828.017826373071,2,RAIN,PRIMARY_1_12
2023,HGB,4933.480459176396,2,RAIN,PRIMARY_1_12
2024,GlobalClim,8267.851291100405,2,RAIN,PRIMARY_1_12
2024,DeptClim,11792.095062275648,2,RAIN,PRIMARY_1_12
2024,Persist,8686.806312609056,2,RAIN,PRIMARY_1_12
2024,Ridge,4211.124875251779,2,RAIN,PRIMARY_1_12
2024,RF,5576.797699630375,2,RAIN,PRIMARY_1_12
2024,HGB,5630.4211465161125,2,RAIN,PRIMARY_1_12
2025,GlobalClim,9572.249292210137,2,RAIN,PRIMARY_1_12
2025,DeptClim,12969.547161072996,2,RAIN,PRIMARY_1_12
2025,Persist,11785.648296569876,2,RAIN,PRIMARY_1_12
2025,Ridge,8571.431925635434,2,RAIN,PRIMARY_1_12
2025,RF,7490.799357288126,2,RAIN,PRIMARY_1_12
2025,HGB,8742.283920580965,2,RAIN,PRIMARY_1_12
2001,GlobalClim,2578.9886625543263,3,RAIN,PRIMARY_1_12
2001,DeptClim,1909.8294079326342,3,RAIN,PRIMARY_1_12
2001,Persist,533.9200740500673,3,RAIN,PRIMARY_1_12
2001,Ridge,2511.092728077403,3,RAIN,PRIMARY_1_12
2001,RF,759.9458220905278,3,RAIN,PRIMARY_1_12
2001,HGB,600.7773297615971,3,RAIN,PRIMARY_1_12
2002,GlobalClim,1892.1644681584544,3,RAIN,PRIMARY_1_12
2002,DeptClim,1397.9818744567854,3,RAIN,PRIMARY_1_12
2002,Persist,1595.8340758848208,3,RAIN,PRIMARY_1_12
2002,Ridge,1889.8141551608078,3,RAIN,PRIMARY_1_12
2002,RF,1812.9378140176532,3,RAIN,PRIMARY_1_12
2002,HGB,2435.739057810806,3,RAIN,PRIMARY_1_12
2003,GlobalClim,10678.065030432404,3,RAIN,PRIMARY_1_12
2003,DeptClim,18296.185621453355,3,RAIN,PRIMARY_1_12
2003,Persist,27540.530477899523,3,RAIN,PRIMARY_1_12
2003,Ridge,6631.740439681236,3,RAIN,PRIMARY_1_12
2003,RF,2097.8197018505084,3,RAIN,PRIMARY_1_12
2003,HGB,5981.9808935313695,3,RAIN,PRIMARY_1_12
2004,GlobalClim,6016.666714802389,3,RAIN,PRIMARY_1_12
2004,DeptClim,2398.192159995905,3,RAIN,PRIMARY_1_12
2004,Persist,6306.742301196466,3,RAIN,PRIMARY_1_12
2004,Ridge,7528.635331300483,3,RAIN,PRIMARY_1_12
2004,RF,2026.2237978953399,3,RAIN,PRIMARY_1_12
2004,HGB,6378.729202592769,3,RAIN,PRIMARY_1_12
2005,GlobalClim,4760.4082195616775,3,RAIN,PRIMARY_1_12
2005,DeptClim,4396.762404614607,3,RAIN,PRIMARY_1_12
2005,Persist,4567.466929411144,3,RAIN,PRIMARY_1_12
2005,Ridge,4780.80520791871,3,RAIN,PRIMARY_1_12
2005,RF,4091.9017077545227,3,RAIN,PRIMARY_1_12
2005,HGB,4398.340230359572,3,RAIN,PRIMARY_1_12
2006,GlobalClim,3497.403111292608,3,RAIN,PRIMARY_1_12
2006,DeptClim,5173.0576007537975,3,RAIN,PRIMARY_1_12
2006,Persist,3295.00156471238,3,RAIN,PRIMARY_1_12
2006,Ridge,2817.382740452393,3,RAIN,PRIMARY_1_12
2006,RF,2493.923171729462,3,RAIN,PRIMARY_1_12
2006,HGB,3380.7912388992536,3,RAIN,PRIMARY_1_12
2007,GlobalClim,3861.7594778640673,3,RAIN,PRIMARY_1_12
2007,DeptClim,5763.541685045174,3,RAIN,PRIMARY_1_12
2007,Persist,3059.8041881044696,3,RAIN,PRIMARY_1_12
2007,Ridge,2620.1405473927075,3,RAIN,PRIMARY_1_12
2007,RF,2454.3577822760317,3,RAIN,PRIMARY_1_12
2007,HGB,4567.425479349029,3,RAIN,PRIMARY_1_12
2008,GlobalClim,3764.781260422914,3,RAIN,PRIMARY_1_12
2008,DeptClim,5777.8199495813005,3,RAIN,PRIMARY_1_12
2008,Persist,3686.703159890542,3,RAIN,PRIMARY_1_12
2008,Ridge,2205.3933258443335,3,RAIN,PRIMARY_1_12
2008,RF,1200.8537609742102,3,RAIN,PRIMARY_1_12
2008,HGB,2127.154295709317,3,RAIN,PRIMARY_1_12
2009,GlobalClim,4343.870507027622,3,RAIN,PRIMARY_1_12
2009,DeptClim,6306.811909087137,3,RAIN,PRIMARY_1_12
2009,Persist,3090.144228311137,3,RAIN,PRIMARY_1_12
2009,Ridge,2635.574296745161,3,RAIN,PRIMARY_1_12
2009,RF,1773.5115726948795,3,RAIN,PRIMARY_1_12
2009,HGB,2964.5667315811024,3,RAIN,PRIMARY_1_12
2010,GlobalClim,3806.296065034468,3,RAIN,PRIMARY_1_12
2010,DeptClim,5656.748224616174,3,RAIN,PRIMARY_1_12
2010,Persist,2406.4663244819744,3,RAIN,PRIMARY_1_12
2010,Ridge,2245.330190859489,3,RAIN,PRIMARY_1_12
2010,RF,1425.8820377839313,3,RAIN,PRIMARY_1_12
2010,HGB,2861.8557460004167,3,RAIN,PRIMARY_1_12
2011,GlobalClim,3980.995034899672,3,RAIN,PRIMARY_1_12
2011,DeptClim,3513.5180126974756,3,RAIN,PRIMARY_1_12
2011,Persist,2759.377490698992,3,RAIN,PRIMARY_1_12
2011,Ridge,4105.905052431231,3,RAIN,PRIMARY_1_12
2011,RF,1873.2562884008055,3,RAIN,PRIMARY_1_12
2011,HGB,3137.9954185722445,3,RAIN,PRIMARY_1_12
2012,GlobalClim,14900.996319632106,3,RAIN,PRIMARY_1_12
2012,DeptClim,15645.928541480553,3,RAIN,PRIMARY_1_12
2012,Persist,3839.126816553628,3,RAIN,PRIMARY_1_12
2012,Ridge,15027.789679137424,3,RAIN,PRIMARY_1_12
2012,RF,14974.66980705515,3,RAIN,PRIMARY_1_12
2012,HGB,14972.51611697152,3,RAIN,PRIMARY_1_12
2013,GlobalClim,4401.482001642315,3,RAIN,PRIMARY_1_12
2013,DeptClim,3754.0535094089887,3,RAIN,PRIMARY_1_12
2013,Persist,3349.985938642969,3,RAIN,PRIMARY_1_12
2013,Ridge,4468.609399129955,3,RAIN,PRIMARY_1_12
2013,RF,3795.630639776616,3,RAIN,PRIMARY_1_12
2013,HGB,4630.565302435783,3,RAIN,PRIMARY_1_12
2014,GlobalClim,4622.649049376407,3,RAIN,PRIMARY_1_12
2014,DeptClim,4263.862181637056,3,RAIN,PRIMARY_1_12
2014,Persist,3317.2827687293943,3,RAIN,PRIMARY_1_12
2014,Ridge,4649.445203768069,3,RAIN,PRIMARY_1_12
2014,RF,2809.4043726945906,3,RAIN,PRIMARY_1_12
2014,HGB,3589.1278898546057,3,RAIN,PRIMARY_1_12
2015,GlobalClim,3704.7860798711076,3,RAIN,PRIMARY_1_12
2015,DeptClim,3998.8873489327725,3,RAIN,PRIMARY_1_12
2015,Persist,2870.4450658801998,3,RAIN,PRIMARY_1_12
2015,Ridge,3183.3420386389757,3,RAIN,PRIMARY_1_12
2015,RF,3869.8256438892668,3,RAIN,PRIMARY_1_12
2015,HGB,3453.003576432454,3,RAIN,PRIMARY_1_12
2016,GlobalClim,4377.910557009982,3,RAIN,PRIMARY_1_12
2016,DeptClim,6307.218328508562,3,RAIN,PRIMARY_1_12
2016,Persist,3278.8341581605937,3,RAIN,PRIMARY_1_12
2016,Ridge,2312.963191372386,3,RAIN,PRIMARY_1_12
2016,RF,1719.955521758828,3,RAIN,PRIMARY_1_12
2016,HGB,3114.9962938666895,3,RAIN,PRIMARY_1_12
2017,GlobalClim,3279.6668007059975,3,RAIN,PRIMARY_1_12
2017,DeptClim,5162.905318127233,3,RAIN,PRIMARY_1_12
2017,Persist,2440.650872522563,3,RAIN,PRIMARY_1_12
2017,Ridge,1824.4035962462333,3,RAIN,PRIMARY_1_12
2017,RF,1703.9880777525057,3,RAIN,PRIMARY_1_12
2017,HGB,2468.8785026516425,3,RAIN,PRIMARY_1_12
2018,GlobalClim,5394.057689547199,3,RAIN,PRIMARY_1_12
2018,DeptClim,7088.277451521614,3,RAIN,PRIMARY_1_12
2018,Persist,4100.273453735913,3,RAIN,PRIMARY_1_12
2018,Ridge,4451.0443526098115,3,RAIN,PRIMARY_1_12
2018,RF,4424.404560198205,3,RAIN,PRIMARY_1_12
2018,HGB,4265.752576793316,3,RAIN,PRIMARY_1_12
2019,GlobalClim,10766.602718238006,3,RAIN,PRIMARY_1_12
2019,DeptClim,9223.654623467071,3,RAIN,PRIMARY_1_12
2019,Persist,42831.09658817381,3,RAIN,PRIMARY_1_12
2019,Ridge,7231.403515356963,3,RAIN,PRIMARY_1_12
2019,RF,9381.53732074843,3,RAIN,PRIMARY_1_12
2019,HGB,10109.222162537057,3,RAIN,PRIMARY_1_12
2020,GlobalClim,4352.169798687107,3,RAIN,PRIMARY_1_12
2020,DeptClim,3298.2905731413175,3,RAIN,PRIMARY_1_12
2020,Persist,12893.032465411436,3,RAIN,PRIMARY_1_12
2020,Ridge,5733.597591386658,3,RAIN,PRIMARY_1_12
2020,RF,2681.7942170434453,3,RAIN,PRIMARY_1_12
2020,HGB,3457.7899919773163,3,RAIN,PRIMARY_1_12
2021,GlobalClim,6804.451538120981,3,RAIN,PRIMARY_1_12
2021,DeptClim,7077.673792776793,3,RAIN,PRIMARY_1_12
2021,Persist,4749.883114955358,3,RAIN,PRIMARY_1_12
2021,Ridge,6835.813121677634,3,RAIN,PRIMARY_1_12
2021,RF,6377.908331326932,3,RAIN,PRIMARY_1_12
2021,HGB,6981.914733865206,3,RAIN,PRIMARY_1_12
2022,GlobalClim,5836.311546252374,3,RAIN,PRIMARY_1_12
2022,DeptClim,7721.225995658907,3,RAIN,PRIMARY_1_12
2022,Persist,7235.992154711442,3,RAIN,PRIMARY_1_12
2022,Ridge,4884.5108793823565,3,RAIN,PRIMARY_1_12
2022,RF,5507.832798875345,3,RAIN,PRIMARY_1_12
2022,HGB,4680.777744048069,3,RAIN,PRIMARY_1_12
2023,GlobalClim,3761.625809186564,3,RAIN,PRIMARY_1_12
2023,DeptClim,4984.195319875196,3,RAIN,PRIMARY_1_12
2023,Persist,3719.3424358699544,3,RAIN,PRIMARY_1_12
2023,Ridge,2506.6507834626377,3,RAIN,PRIMARY_1_12
2023,RF,2082.1591037167173,3,RAIN,PRIMARY_1_12
2023,HGB,2760.201988471823,3,RAIN,PRIMARY_1_12
2024,GlobalClim,5122.913316827449,3,RAIN,PRIMARY_1_12
2024,DeptClim,6440.471105598962,3,RAIN,PRIMARY_1_12
2024,Persist,4255.859056413081,3,RAIN,PRIMARY_1_12
2024,Ridge,3011.288012461336,3,RAIN,PRIMARY_1_12
2024,RF,2548.5015020416968,3,RAIN,PRIMARY_1_12
2024,HGB,3282.706099343944,3,RAIN,PRIMARY_1_12
2025,GlobalClim,5995.1169527590955,3,RAIN,PRIMARY_1_12
2025,DeptClim,7742.863722793064,3,RAIN,PRIMARY_1_12
2025,Persist,5061.369616339869,3,RAIN,PRIMARY_1_12
2025,Ridge,5305.456391082111,3,RAIN,PRIMARY_1_12
2025,RF,7196.40879134689,3,RAIN,PRIMARY_1_12
2025,HGB,6785.4139757709045,3,RAIN,PRIMARY_1_12
2001,GlobalClim,2460.7654720909413,4,RAIN,PRIMARY_1_12
2001,DeptClim,1802.1088929873063,4,RAIN,PRIMARY_1_12
2001,Persist,477.46879963579346,4,RAIN,PRIMARY_1_12
2001,Ridge,2559.6822609859655,4,RAIN,PRIMARY_1_12
2001,RF,757.0206370348178,4,RAIN,PRIMARY_1_12
2001,HGB,2600.4677915489638,4,RAIN,PRIMARY_1_12
2002,GlobalClim,1838.961584013074,4,RAIN,PRIMARY_1_12
2002,DeptClim,1486.9768865442868,4,RAIN,PRIMARY_1_12
2002,Persist,477.2872378089464,4,RAIN,PRIMARY_1_12
2002,Ridge,2542.9937022029076,4,RAIN,PRIMARY_1_12
2002,RF,1125.5755500991368,4,RAIN,PRIMARY_1_12
2002,HGB,2094.592117365512,4,RAIN,PRIMARY_1_12
2003,GlobalClim,8151.800862744395,4,RAIN,PRIMARY_1_12
2003,DeptClim,14788.36016467279,4,RAIN,PRIMARY_1_12
2003,Persist,9357.954716069133,4,RAIN,PRIMARY_1_12
2003,Ridge,3798.5001484880318,4,RAIN,PRIMARY_1_12
2003,RF,908.9065896348004,4,RAIN,PRIMARY_1_12
2003,HGB,5383.051204904785,4,RAIN,PRIMARY_1_12
2004,GlobalClim,10171.346357918586,4,RAIN,PRIMARY_1_12
2004,DeptClim,6266.256279299262,4,RAIN,PRIMARY_1_12
2004,Persist,2335.2595017980207,4,RAIN,PRIMARY_1_12
2004,Ridge,12077.788145103983,4,RAIN,PRIMARY_1_12
2004,RF,7514.496047905731,4,RAIN,PRIMARY_1_12
2004,HGB,9650.821318188306,4,RAIN,PRIMARY_1_12
2005,GlobalClim,5426.794112797348,4,RAIN,PRIMARY_1_12
2005,DeptClim,3336.4066331991453,4,RAIN,PRIMARY_1_12
2005,Persist,1574.1654909479105,4,RAIN,PRIMARY_1_12
2005,Ridge,6238.103920229544,4,RAIN,PRIMARY_1_12
2005,RF,3875.944545770277,4,RAIN,PRIMARY_1_12
2005,HGB,5079.914550854696,4,RAIN,PRIMARY_1_12
2006,GlobalClim,2522.5786663704594,4,RAIN,PRIMARY_1_12
2006,DeptClim,2949.502998932636,4,RAIN,PRIMARY_1_12
2006,Persist,2995.9268324726886,4,RAIN,PRIMARY_1_12
2006,Ridge,2517.1713874325565,4,RAIN,PRIMARY_1_12
2006,RF,2110.358945869873,4,RAIN,PRIMARY_1_12
2006,HGB,2439.7520393184677,4,RAIN,PRIMARY_1_12
2007,GlobalClim,3543.74452526704,4,RAIN,PRIMARY_1_12
2007,DeptClim,4874.9956662802415,4,RAIN,PRIMARY_1_12
2007,Persist,3403.8667008545526,4,RAIN,PRIMARY_1_12
2007,Ridge,2481.163386195123,4,RAIN,PRIMARY_1_12
2007,RF,1414.9353291261657,4,RAIN,PRIMARY_1_12
2007,HGB,3126.334191770931,4,RAIN,PRIMARY_1_12
2008,GlobalClim,2997.200780568631,4,RAIN,PRIMARY_1_12
2008,DeptClim,4442.737886030403,4,RAIN,PRIMARY_1_12
2008,Persist,2892.5584688868826,4,RAIN,PRIMARY_1_12
2008,Ridge,1658.03267287702,4,RAIN,PRIMARY_1_12
2008,RF,1333.8323080583002,4,RAIN,PRIMARY_1_12
2008,HGB,2051.6248137444586,4,RAIN,PRIMARY_1_12
2009,GlobalClim,3660.15000228317,4,RAIN,PRIMARY_1_12
2009,DeptClim,5227.479574913527,4,RAIN,PRIMARY_1_12
2009,Persist,2652.129195322719,4,RAIN,PRIMARY_1_12
2009,Ridge,1842.9507654808383,4,RAIN,PRIMARY_1_12
2009,RF,978.4622714408243,4,RAIN,PRIMARY_1_12
2009,HGB,2380.0725179046995,4,RAIN,PRIMARY_1_12
2010,GlobalClim,2888.917154339181,4,RAIN,PRIMARY_1_12
2010,DeptClim,4445.723499367212,4,RAIN,PRIMARY_1_12
2010,Persist,2449.241681336496,4,RAIN,PRIMARY_1_12
2010,Ridge,1167.543362277733,4,RAIN,PRIMARY_1_12
2010,RF,890.2020888105892,4,RAIN,PRIMARY_1_12
2010,HGB,1650.3936686917787,4,RAIN,PRIMARY_1_12
2011,GlobalClim,2527.988484607882,4,RAIN,PRIMARY_1_12
2011,DeptClim,4168.594479100926,4,RAIN,PRIMARY_1_12
2011,Persist,6668.1785040790855,4,RAIN,PRIMARY_1_12
2011,Ridge,944.59840661183,4,RAIN,PRIMARY_1_12
2011,RF,711.0010248547412,4,RAIN,PRIMARY_1_12
2011,HGB,1484.160233092414,4,RAIN,PRIMARY_1_12
2012,GlobalClim,2654.6947692119347,4,RAIN,PRIMARY_1_12
2012,DeptClim,4384.3332417043475,4,RAIN,PRIMARY_1_12
2012,Persist,15210.61999575879,4,RAIN,PRIMARY_1_12
2012,Ridge,1318.70968853537,4,RAIN,PRIMARY_1_12
2012,RF,741.9013566318499,4,RAIN,PRIMARY_1_12
2012,HGB,2326.242827891732,4,RAIN,PRIMARY_1_12
2013,GlobalClim,4511.36943076027,4,RAIN,PRIMARY_1_12
2013,DeptClim,3974.9908968107898,4,RAIN,PRIMARY_1_12
2013,Persist,2641.8627406503197,4,RAIN,PRIMARY_1_12
2013,Ridge,4868.621066925893,4,RAIN,PRIMARY_1_12
2013,RF,4065.606357297505,4,RAIN,PRIMARY_1_12
2013,HGB,4340.767852226296,4,RAIN,PRIMARY_1_12
2014,GlobalClim,3328.2361283445,4,RAIN,PRIMARY_1_12
2014,DeptClim,4967.406565346921,4,RAIN,PRIMARY_1_12
2014,Persist,7135.037158027875,4,RAIN,PRIMARY_1_12
2014,Ridge,1738.0618794692261,4,RAIN,PRIMARY_1_12
2014,RF,1667.2346596970629,4,RAIN,PRIMARY_1_12
2014,HGB,2784.1448510582472,4,RAIN,PRIMARY_1_12
2015,GlobalClim,3573.3282731257073,4,RAIN,PRIMARY_1_12
2015,DeptClim,5170.360911020598,4,RAIN,PRIMARY_1_12
2015,Persist,5869.946267881969,4,RAIN,PRIMARY_1_12
2015,Ridge,1571.0248344709667,4,RAIN,PRIMARY_1_12
2015,RF,2506.4832830367495,4,RAIN,PRIMARY_1_12
2015,HGB,2600.003633339122,4,RAIN,PRIMARY_1_12
2016,GlobalClim,4098.5266087505215,4,RAIN,PRIMARY_1_12
2016,DeptClim,5984.292717764656,4,RAIN,PRIMARY_1_12
2016,Persist,3205.4569168649964,4,RAIN,PRIMARY_1_12
2016,Ridge,2330.5128365652677,4,RAIN,PRIMARY_1_12
2016,RF,2004.400697039437,4,RAIN,PRIMARY_1_12
2016,HGB,2959.360749105419,4,RAIN,PRIMARY_1_12
2017,GlobalClim,4171.443335142799,4,RAIN,PRIMARY_1_12
2017,DeptClim,6100.663896304839,4,RAIN,PRIMARY_1_12
2017,Persist,4473.767669512302,4,RAIN,PRIMARY_1_12
2017,Ridge,2533.249153065885,4,RAIN,PRIMARY_1_12
2017,RF,1690.411451801295,4,RAIN,PRIMARY_1_12
2017,HGB,3441.238938989024,4,RAIN,PRIMARY_1_12
2018,GlobalClim,5866.817829921402,4,RAIN,PRIMARY_1_12
2018,DeptClim,7519.8233375116715,4,RAIN,PRIMARY_1_12
2018,Persist,4255.096628892226,4,RAIN,PRIMARY_1_12
2018,Ridge,5336.678875056398,4,RAIN,PRIMARY_1_12
2018,RF,4754.748396126243,4,RAIN,PRIMARY_1_12
2018,HGB,5678.16241504361,4,RAIN,PRIMARY_1_12
