Version,Variable,Month,Departamento,n,rho,p_raw,q_FDR,sig_FDR
prim,TEMP,11,LA GUAJIRA,20,0.03909774436090225,0.8700037043301221,0.9900042152722079,False
prim,TEMP,11,MAGDALENA,20,0.5398496240601504,0.014013555304583477,0.059133782386773644,False
prim,TEMP,11,META,20,0.08721804511278194,0.7146383646582315,0.8422523583472014,False
prim,TEMP,11,NARINO,20,0.5684210526315789,0.008922760369500673,0.049434490954458045,True
prim,TEMP,11,NORTE DE SANTANDER,19,0.3666666666666667,0.12256059977421568,0.25278123703431987,False
prim,TEMP,11,PUTUMAYO,18,-0.011357771260606367,0.9643236015231049,1.0,False
prim,TEMP,11,QUINDIO,20,-0.010526315789473682,0.9648685868194993,1.0,False
prim,TEMP,11,RISARALDA,24,0.7477609881937489,2.666507949123187e-05,0.0008799476232106518,True
prim,TEMP,11,SAN ANDRES PROVIDENCIA,13,0.5006882315714638,0.08137738388003876,0.18557359139002694,False
prim,TEMP,11,SANTANDER,20,0.17142857142857143,0.4698861728108753,0.6913140134017844,False
prim,TEMP,11,SUCRE,20,0.2421052631578947,0.30375506301143457,0.5568842821876301,False
prim,TEMP,11,TOLIMA,20,0.706766917293233,0.0004940441153149169,0.007116005147144915,True
prim,TEMP,11,VALLE DEL CAUCA,23,0.6577649112801087,0.0006469095588313558,0.007116005147144915,True
prim,TEMP,11,VAUPES,6,0.8060599359358184,0.052771813251892584,0.13395921825480425,False
prim,TEMP,11,VICHADA,4,0.0,1.0,1.0,False
prim,TEMP,12,AMAZONAS,16,0.049999999999999996,0.8540995521297436,0.9208563550727897,False
prim,TEMP,12,ANTIOQUIA,21,-0.13116883116883118,0.570889196068409,0.7849726445940625,False
prim,TEMP,12,ARAUCA,10,0.406060606060606,0.24428229408662638,0.40306578524293357,False
prim,TEMP,12,ATLANTICO,19,0.11228070175438597,0.6472068934597522,0.8214549032373779,False
prim,TEMP,12,BOGOTA,21,0.39090909090909093,0.07974355165372467,0.2209243065566741,False
prim,TEMP,12,BOLIVAR,19,0.5037297545044003,0.027886162996521593,0.10224926432057918,False
prim,TEMP,12,BOYACA,21,0.3220779220779221,0.1544922989180332,0.26832872969974186,False
prim,TEMP,12,CALDAS,20,0.3413533834586466,0.1407646971603081,0.26832872969974186,False
prim,TEMP,12,CAQUETA,20,-0.4481203007518797,0.04753173575066418,0.1568547279771918,False
prim,TEMP,12,CASANARE,18,0.2776057791537668,0.26470972815378374,0.4159724299559459,False
prim,TEMP,12,CAUCA,20,-0.19999999999999998,0.39787297935196153,0.5968094690279423,False
prim,TEMP,12,CESAR,20,0.06616541353383458,0.7816639121085741,0.8894796241235499,False
prim,TEMP,12,CHOCO,20,0.6105263157894737,0.004248782651947039,0.03505245687856307,True
prim,TEMP,12,CORDOBA,20,0.33082706766917286,0.15423604448098624,0.26832872969974186,False
prim,TEMP,12,CUNDINAMARCA,21,0.18311688311688312,0.426895096294335,0.6125016599005676,False
prim,TEMP,12,GUAINIA,17,-0.09336637518643666,0.7215281890741071,0.8534078655663133,False
prim,TEMP,12,GUAVIARE,8,0.7784570702436183,0.022867333969736826,0.09432775262516441,False
prim,TEMP,12,HUILA,20,0.5624060150375939,0.00984430003305582,0.05683292153555894,False
prim,TEMP,12,LA GUAJIRA,20,-0.003007518796992481,0.9899597295184989,0.9899597295184989,False
prim,TEMP,12,MAGDALENA,20,0.39097744360902253,0.08828010210661397,0.2209243065566741,False
prim,TEMP,12,META,20,0.08421052631578946,0.7241036435108112,0.8534078655663133,False
prim,TEMP,12,NARINO,20,0.5097744360902255,0.02166896662153532,0.09432775262516441,False
prim,TEMP,12,NORTE DE SANTANDER,20,0.33684210526315783,0.1464329432946607,0.26832872969974186,False
prim,TEMP,12,PUTUMAYO,18,-0.025799793601651185,0.9190604851409846,0.9477811253016404,False
prim,TEMP,12,QUINDIO,20,0.11578947368421053,0.6268789936728247,0.8214549032373779,False
prim,TEMP,12,RISARALDA,24,0.7597392368173808,1.660110206531697e-05,0.00018261212271848668,True
prim,TEMP,12,SAN ANDRES PROVIDENCIA,12,0.4685314685314686,0.12445479118883397,0.26832872969974186,False
prim,TEMP,12,SANTANDER,20,-0.04060150375939849,0.8650468790077722,0.9208563550727897,False
prim,TEMP,12,SUCRE,20,0.5593984962406015,0.010333258461010715,0.05683292153555894,False
prim,TEMP,12,TOLIMA,20,0.38496240601503756,0.09372546338767992,0.2209243065566741,False
prim,TEMP,12,VALLE DEL CAUCA,23,0.3712308452792882,0.08115562218433092,0.2209243065566741,False
prim,TEMP,12,VAUPES,6,1.0,0.0,0.0,True
prim,TEMP,12,VICHADA,3,-1.0,0.0,0.0,True
prim,HUMI,1,AMAZONAS,16,0.7352941176470589,0.0011716155350991778,0.004832914082284109,True
prim,HUMI,1,ANTIOQUIA,21,0.6298701298701298,0.002212985903649754,0.008114281646715765,True
prim,HUMI,1,ARAUCA,10,0.43030303030303024,0.21449233253280775,0.29492695723261064,False
prim,HUMI,1,ATLANTICO,19,0.5853445056697474,0.008465218995982234,0.021077780671468985,True
prim,HUMI,1,BOGOTA,21,0.571614190589364,0.006787795659291269,0.020363386977873807,True
prim,HUMI,1,BOLIVAR,19,0.5614035087719299,0.01238047681616205,0.027237048995556512,True
prim,HUMI,1,BOYACA,22,0.5189158667419538,0.013339157176970115,0.02751201167750086,True
prim,HUMI,1,CALDAS,19,0.4,0.08971874672115318,0.13457812008172979,False
prim,HUMI,1,CAQUETA,20,0.7503759398496239,0.00013841163311276012,0.0010403746406497962,True
prim,HUMI,1,CASANARE,20,0.813533834586466,1.2867962423531975e-05,0.00014154758665885174,True
prim,HUMI,1,CAUCA,21,0.7,0.00041129387136387544,0.0019389568221439841,True
prim,HUMI,1,CESAR,21,0.5656701791887006,0.007525457058287009,0.020695006910289273,True
prim,HUMI,1,CHOCO,21,0.36737797213387385,0.10135357315656501,0.14542034409420196,False
prim,HUMI,1,CORDOBA,21,0.6080598306165924,0.0034516546175255157,0.011390460237834202,True
prim,HUMI,1,CUNDINAMARCA,22,0.2452619143601738,0.27127068627237966,0.3580773058795411,False
prim,HUMI,1,GUAINIA,17,0.059260885094595976,0.8212595075731866,0.8717434402332361,False
prim,HUMI,1,GUAVIARE,6,-0.08571428571428573,0.8717434402332361,0.8717434402332361,False
prim,HUMI,1,HUILA,20,0.4956661648722833,0.02625186586735278,0.045595345980139035,True
prim,HUMI,1,LA GUAJIRA,20,0.5269103847935622,0.01698296865749485,0.032966939158666476,True
prim,HUMI,1,MAGDALENA,20,0.8425426657653305,3.1434491735222316e-06,0.00010373382272623365,True
prim,HUMI,1,META,19,0.45012230683312526,0.05313616627392462,0.08349968985902441,False
prim,HUMI,1,NARINO,20,0.0463364529045445,0.8461888354476361,0.8717434402332361,False
prim,HUMI,1,NORTE DE SANTANDER,20,0.7420935838876086,0.00017959507981100498,0.0010403746406497962,True
prim,HUMI,1,PUTUMAYO,18,0.22733992944604817,0.36428083183127224,0.4623564404012302,False
prim,HUMI,1,QUINDIO,20,0.17141167150134087,0.4699306163739817,0.5666800045531105,False
prim,HUMI,1,RISARALDA,25,-0.5116377456674971,0.008942088769714114,0.021077780671468985,True
prim,HUMI,1,SAN ANDRES PROVIDENCIA,13,0.628099173553719,0.02151796345310822,0.039449599664031734,True
prim,HUMI,1,SANTANDER,20,0.7404065301413099,0.0001891590255726902,0.0010403746406497962,True
prim,HUMI,1,SUCRE,21,0.8031260667307217,1.1703813737813616e-05,0.00014154758665885174,True
prim,HUMI,1,TOLIMA,20,0.1672950771035112,0.48081939780263927,0.5666800045531105,False
prim,HUMI,1,VALLE DEL CAUCA,23,-0.42768924126103564,0.04177606349625425,0.06893050476881951,False
prim,HUMI,1,VAUPES,6,-0.29424494316824984,0.5713704615752551,0.6501801804132213,False
prim,HUMI,1,VICHADA,3,0.5,0.6666666666666667,0.7333333333333335,False
prim,HUMI,2,AMAZONAS,17,0.42892156862745107,0.08580101895154528,0.1348301726381426,False
prim,HUMI,2,ANTIOQUIA,21,0.4831168831168831,0.026518455375827765,0.04861716818901757,True
prim,HUMI,2,ARAUCA,10,0.16363636363636364,0.6514773427962428,0.7413362866302072,False
prim,HUMI,2,ATLANTICO,19,0.7333333333333334,0.0003534246381327732,0.0023326026116763034,True
prim,HUMI,2,BOGOTA,21,0.5636363636363637,0.0077925004179521815,0.018368036699458714,True
prim,HUMI,2,BOLIVAR,20,0.5828319862646937,0.006997961338607098,0.01776405570569494,True
prim,HUMI,2,BOYACA,22,0.2874082439299831,0.19465047863325083,0.2750000000000001,False
prim,HUMI,2,CALDAS,19,0.02280701754385965,0.9261610601906637,0.9542164897068669,False
prim,HUMI,2,CAQUETA,20,0.6436090225563909,0.002199366447267846,0.01036844182283413,True
prim,HUMI,2,CASANARE,19,0.8456140350877193,5.126337694093511e-06,8.458457195254293e-05,True
prim,HUMI,2,CAUCA,20,0.6601503759398496,0.001537048632118307,0.008453767476650689,True
prim,HUMI,2,CESAR,21,0.8229945221326411,4.6280295804500935e-06,8.458457195254293e-05,True
prim,HUMI,2,CHOCO,20,0.13040635450595345,0.5836969934944967,0.6879285994756568,False
prim,HUMI,2,CORDOBA,21,0.5116883116883117,0.017736397243725104,0.0344294770025252,True
prim,HUMI,2,CUNDINAMARCA,22,0.5981893610609168,0.0032749536920471606,0.012008163537506257,True
prim,HUMI,2,GUAINIA,16,-0.08849596025161967,0.7444927829245835,0.8189420612170419,False
prim,HUMI,2,GUAVIARE,5,-0.6668859288553503,0.2188939813132315,0.28894005533346556,False
prim,HUMI,2,HUILA,20,0.3772591431026808,0.10105339581241068,0.15158009371861603,False
prim,HUMI,2,LA GUAJIRA,20,0.6352028970795093,0.002618241234356386,0.010800245091720093,True
prim,HUMI,2,MAGDALENA,20,0.7906384289908246,3.335778505018546e-05,0.00036693563555204007,True
prim,HUMI,2,META,19,0.048376144537688154,0.8440892610323445,0.8985466327118506,False
prim,HUMI,2,NARINO,20,0.013720803555117983,0.9542164897068669,0.9542164897068669,False
prim,HUMI,2,NORTE DE SANTANDER,20,0.59103108107055,0.00606439748750243,0.016677093090631683,True
prim,HUMI,2,PUTUMAYO,19,0.7872960356633525,6.321635530468904e-05,0.0005215349312636846,True
prim,HUMI,2,QUINDIO,20,-0.22079148953465025,0.34955797254565424,0.4436521661748617,False
prim,HUMI,2,RISARALDA,25,-0.5550031616824662,0.003981106003570973,0.01313764981178421,True
prim,HUMI,2,SAN ANDRES PROVIDENCIA,13,0.27510342394036474,0.36298813596125046,0.4436521661748617,False
prim,HUMI,2,SANTANDER,21,0.45001821387233876,0.04066084028992155,0.06709038647837055,False
prim,HUMI,2,SUCRE,21,0.5139288285896347,0.017161522576816093,0.0344294770025252,True
prim,HUMI,2,TOLIMA,21,0.4772151598306237,0.02870179296221067,0.04985048251331327,True
prim,HUMI,2,VALLE DEL CAUCA,23,-0.5145171034660023,0.01200689273603363,0.026415164019273983,True
prim,HUMI,2,VAUPES,6,-0.9411764705882354,0.005088540606554024,0.015265621819662073,True
prim,HUMI,2,VICHADA,4,-0.7999999999999999,0.20000000000000007,0.2750000000000001,False
prim,HUMI,3,AMAZONAS,16,0.3235294117647059,0.22157412500124285,0.27081281944596347,False
prim,HUMI,3,ANTIOQUIA,21,0.6116883116883116,0.003212679371093446,0.013252302405760464,True
prim,HUMI,3,ARAUCA,10,0.4787878787878787,0.1615229280174558,0.24228439202618368,False
prim,HUMI,3,ATLANTICO,19,0.7912280701754386,5.472940023200313e-05,0.0006347644167976139,True
prim,HUMI,3,BOGOTA,21,0.3974025974025974,0.07443684016918098,0.13650545718941057,False
prim,HUMI,3,BOLIVAR,20,0.7218045112781954,0.00032706593893473,0.002158635196969218,True
prim,HUMI,3,BOYACA,23,0.2816205533596838,0.19297677326766194,0.2653430632430352,False
prim,HUMI,3,CALDAS,19,0.38070175438596493,0.10783179176413266,0.17792245641081889,False
prim,HUMI,3,CAQUETA,20,0.5744360902255639,0.008072760656054091,0.024218281968162277,True
prim,HUMI,3,CASANARE,20,0.6137646165523434,0.003996152378383485,0.014652558720739447,True
prim,HUMI,3,CAUCA,20,0.5263157894736841,0.017130651985788236,0.04710929296091765,True
prim,HUMI,3,CESAR,21,0.6738143072859345,0.0008113260997268726,0.004462293548497799,True
prim,HUMI,3,CHOCO,20,0.2869091220069246,0.22002264107870717,0.27081281944596347,False
prim,HUMI,3,CORDOBA,21,0.4514452982495545,0.03995009230638534,0.09380697768313748,False
prim,HUMI,3,CUNDINAMARCA,22,0.6406138056496382,0.0013184224782376267,0.006215420254548812,True
prim,HUMI,3,GUAINIA,15,-0.31828951536915234,0.24761190770509914,0.2918283197952954,False
prim,HUMI,3,GUAVIARE,5,0.35909242322980395,0.5528147466433505,0.5700902074759552,False
prim,HUMI,3,HUILA,21,0.33517779479304466,0.13746925763106008,0.21602311913452296,False
prim,HUMI,3,LA GUAJIRA,20,0.776063723888804,5.7705856072510356e-05,0.0006347644167976139,True
prim,HUMI,3,MAGDALENA,20,0.7924584724905209,3.10586920673124e-05,0.0006347644167976139,True
prim,HUMI,3,META,19,0.41331084376415506,0.07859405110905457,0.13650545718941057,False
prim,HUMI,3,NARINO,20,0.4572972945295387,0.042639535310517035,0.09380697768313748,False
prim,HUMI,3,NORTE DE SANTANDER,20,0.5783956251999224,0.007550224700323479,0.024218281968162277,True
prim,HUMI,3,PUTUMAYO,19,0.41669120790826875,0.07593889338241908,0.13650545718941057,False
prim,HUMI,3,QUINDIO,20,0.08477227089874886,0.7223327409154989,0.7223327409154989,False
prim,HUMI,3,RISARALDA,25,-0.4608888781592008,0.020410515357149918,0.05181130821430364,False
prim,HUMI,3,SAN ANDRES PROVIDENCIA,13,0.5179083013048741,0.06984083075526823,0.13650545718941057,False
prim,HUMI,3,SANTANDER,21,0.28235897223264117,0.21492912368186587,0.27081281944596347,False
prim,HUMI,3,SUCRE,21,0.7523929015416082,8.335626645969187e-05,0.0006876891982924579,True
prim,HUMI,3,TOLIMA,21,0.15144628582538464,0.5122656951705928,0.5453150948590182,False
prim,HUMI,3,VALLE DEL CAUCA,23,-0.18568478908792305,0.39629031829396255,0.4359193501233588,False
prim,HUMI,3,VAUPES,6,0.6179143806533246,0.1910939016901931,0.2653430632430352,False
prim,HUMI,3,VICHADA,3,0.8660254037844387,0.3333333333333332,0.3793103448275861,False
prim,HUMI,4,AMAZONAS,16,0.3970588235294118,0.1278060090882619,0.23329716398668846,False
prim,HUMI,4,ANTIOQUIA,20,0.5458646616541353,0.012783628876204734,0.05597875674615687,False
prim,HUMI,4,ARAUCA,9,-0.2333333333333333,0.5456987782182727,0.621892002467997,False
prim,HUMI,4,ATLANTICO,18,0.5851393188854489,0.010743066498094603,0.05597875674615687,False
prim,HUMI,4,BOGOTA,20,0.4857142857142857,0.029920782525592476,0.08228215194537931,False
prim,HUMI,4,BOLIVAR,19,0.43684210526315786,0.06146904161184651,0.13523189154606233,False
prim,HUMI,4,BOYACA,22,0.044607566346696784,0.8437394727309631,0.8701063312538057,False
prim,HUMI,4,CALDAS,18,0.3333333333333333,0.17646319681352732,0.2911642747423201,False
prim,HUMI,4,CAQUETA,19,0.3562966556250637,0.13432260956809336,0.23329716398668846,False
prim,HUMI,4,CASANARE,19,0.7017543859649124,0.0008117889387414537,0.007184701097278389,True
prim,HUMI,4,CAUCA,19,0.2631578947368421,0.2763588931314962,0.37999347805580724,False
prim,HUMI,4,CESAR,20,0.6130124540320586,0.0040536924956647066,0.02675437047138706,True
prim,HUMI,4,CHOCO,19,-0.3154215628393057,0.18836441289634748,0.29600122026568887,False
prim,HUMI,4,CORDOBA,20,0.5419649672162354,0.01357060769603803,0.05597875674615687,False
prim,HUMI,4,CUNDINAMARCA,21,0.10875358612058184,0.6388904446848982,0.702779489153388,False
prim,HUMI,4,GUAINIA,14,0.9299917552777899,1.4599061881032084e-06,4.817690420740588e-05,True
prim,HUMI,4,GUAVIARE,4,0.7999999999999999,0.20000000000000007,0.3000000000000001,False
prim,HUMI,4,HUILA,20,-0.0052671196249889935,0.9824171775279963,0.9824171775279963,False
prim,HUMI,4,LA GUAJIRA,19,0.7035579228947216,0.0007763222038076977,0.007184701097278389,True
prim,HUMI,4,MAGDALENA,20,0.6845104867500758,0.0008708728602761684,0.007184701097278389,True
prim,HUMI,4,META,19,0.14759585709869197,0.5465111536839974,0.621892002467997,False
prim,HUMI,4,NARINO,19,-0.08780799497040807,0.7207523200994219,0.7672524697832556,False
prim,HUMI,4,NORTE DE SANTANDER,19,0.19060183429232783,0.43443949176762786,0.5514039703204507,False
prim,HUMI,4,PUTUMAYO,18,0.1775493938039529,0.48091555285754206,0.5877856757147737,False
prim,HUMI,4,QUINDIO,19,-0.508361939204586,0.026252995094832685,0.08228215194537931,False
prim,HUMI,4,RISARALDA,24,-0.44697444211163806,0.028539145061611457,0.08228215194537931,False
prim,HUMI,4,SAN ANDRES PROVIDENCIA,12,0.5131818118646287,0.08794807627626874,0.1813929073198043,False
prim,HUMI,4,SANTANDER,20,0.4867959188156057,0.029503571258051302,0.08228215194537931,False
prim,HUMI,4,SUCRE,20,0.4585848574098171,0.041985487645801706,0.10657854556241972,False
prim,HUMI,4,TOLIMA,20,0.36869837374922954,0.10967642822643123,0.21290130185130768,False
prim,HUMI,4,VALLE DEL CAUCA,22,-0.41881837019376955,0.052376596017842045,0.12345911918491338,False
prim,HUMI,4,VAUPES,6,0.550782483869826,0.2573693316225745,0.3692690410236939,False
prim,HUMI,4,VICHADA,3,0.8660254037844387,0.3333333333333332,0.43999999999999984,False
prim,HUMI,5,AMAZONAS,17,0.25980392156862747,0.31391716151942517,0.43163609708920964,False
prim,HUMI,5,ANTIOQUIA,20,0.4601503759398496,0.04120071780195449,0.11330197395537484,False
prim,HUMI,5,ARAUCA,9,0.39999999999999997,0.2861051019083128,0.43163609708920964,False
prim,HUMI,5,ATLANTICO,17,0.33333333333333337,0.191057627345904,0.3318369317060438,False
prim,HUMI,5,BOGOTA,20,0.7368421052631579,0.00021080775336363285,0.006956655860999884,True
prim,HUMI,5,BOLIVAR,19,0.17814832781253184,0.46558515763039743,0.5298038000621763,False
prim,HUMI,5,BOYACA,22,-0.010731432226859924,0.9621961273540844,0.9922647563338995,False
prim,HUMI,5,CALDAS,19,0.08771929824561404,0.7210236536238765,0.7675413086963847,False
prim,HUMI,5,CAQUETA,19,0.5807017543859649,0.009132950070568508,0.04305533604696583,True
prim,HUMI,5,CASANARE,19,0.6239579363286214,0.004302768372858926,0.03840350597084062,True
prim,HUMI,5,CAUCA,18,0.2198142414860681,0.3807953913501375,0.46104045865339793,False
prim,HUMI,5,CESAR,20,0.20383604299716304,0.3886937120989654,0.46104045865339793,False
prim,HUMI,5,CHOCO,19,-0.32612990403394465,0.17298861004046961,0.31714578507419433,False
prim,HUMI,5,CORDOBA,20,0.5086532666417942,0.022008095947375163,0.08069635180704227,False
prim,HUMI,5,CUNDINAMARCA,21,0.3475884848055776,0.12260881165964893,0.25044743994833163,False
prim,HUMI,5,GUAINIA,15,0.2831559406793983,0.3064759082949417,0.43163609708920964,False
prim,HUMI,5,GUAVIARE,5,0.8999999999999998,0.03738607346849875,0.11215822040549626,False
prim,HUMI,5,HUILA,20,0.0015071628567883892,0.9949684118043147,0.9949684118043147,False
prim,HUMI,5,LA GUAJIRA,20,0.4126507194017347,0.07058065356524833,0.17107342825208297,False
prim,HUMI,5,MAGDALENA,20,0.41001677121564756,0.0725766059251261,0.17107342825208297,False
prim,HUMI,5,META,18,0.642428650150929,0.004039883521617785,0.03840350597084062,True
prim,HUMI,5,NARINO,20,-0.37751655531080835,0.1008019945676789,0.2217643880488936,False
prim,HUMI,5,NORTE DE SANTANDER,19,0.5043944520724262,0.027647049476683453,0.0912352632730554,False
prim,HUMI,5,PUTUMAYO,17,-0.17171816774254337,0.5098921181956237,0.5608813300151861,False
prim,HUMI,5,QUINDIO,20,-0.24913585849222147,0.2894877237180948,0.43163609708920964,False
prim,HUMI,5,RISARALDA,24,-0.3187258631054035,0.12901837815520115,0.25044743994833163,False
prim,HUMI,5,SAN ANDRES PROVIDENCIA,13,0.6942175102597249,0.008471205822097825,0.04305533604696583,True
prim,HUMI,5,SANTANDER,20,0.5335356513030899,0.015405351177378216,0.06354707360668514,False
prim,HUMI,5,SUCRE,20,0.6015987920617707,0.005014478363569039,0.03840350597084062,True
prim,HUMI,5,TOLIMA,20,-0.2027896552861509,0.39118584370591336,0.46104045865339793,False
prim,HUMI,5,VALLE DEL CAUCA,22,-0.5680305517768173,0.005818713025884943,0.03840350597084062,True
prim,HUMI,5,VAUPES,6,0.5428571428571429,0.26570262390670557,0.43163609708920964,False
prim,HUMI,5,VICHADA,3,-0.8660254037844387,0.3333333333333332,0.43999999999999984,False
prim,HUMI,6,AMAZONAS,17,0.16186391760948546,0.5348217504332002,0.7837145154782615,False
prim,HUMI,6,ANTIOQUIA,20,0.16992481203007515,0.47384906489411216,0.7446199591193191,False
prim,HUMI,6,ARAUCA,9,0.4666666666666666,0.20538635110581185,0.48412497046369934,False
prim,HUMI,6,ATLANTICO,18,0.33453798985786026,0.17480880070237928,0.4552995500382462,False
prim,HUMI,6,BOGOTA,20,0.4090225563909774,0.07334086574364805,0.3025310711925482,False
prim,HUMI,6,BOLIVAR,19,0.32161736839461325,0.17936042880294548,0.4552995500382462,False
prim,HUMI,6,BOYACA,22,-0.018633540372670808,0.9344048422352651,0.9771538580414649,False
prim,HUMI,6,CALDAS,19,-0.12982456140350876,0.5963025541504445,0.7837145154782615,False
prim,HUMI,6,CAQUETA,19,0.03508771929824562,0.8866031221985,0.9771538580414649,False
prim,HUMI,6,CASANARE,19,0.3580518115641034,0.13227821511493326,0.3968346453447998,False
prim,HUMI,6,CAUCA,18,0.2693498452012384,0.2797642200565713,0.5007309750905427,False
prim,HUMI,6,CESAR,20,-0.025206922498118883,0.9159898294228218,0.9771538580414649,False
prim,HUMI,6,CHOCO,19,-0.45306834753741687,0.05140982180720666,0.26733422993006045,False
prim,HUMI,6,CORDOBA,20,0.3483823409099863,0.13224309885936505,0.3968346453447998,False
prim,HUMI,6,CUNDINAMARCA,21,0.26228509310573817,0.2507240662956677,0.5007309750905427,False
prim,HUMI,6,GUAINIA,19,-0.016192184299674943,0.9475431350705115,0.9771538580414649,False
prim,HUMI,6,GUAVIARE,4,0.632455532033676,0.367544467966324,0.6064483721444346,False
prim,HUMI,6,HUILA,20,-0.13036958711219568,0.5838040060932136,0.7837145154782615,False
prim,HUMI,6,LA GUAJIRA,19,0.2635048400354762,0.2757028030945478,0.5007309750905427,False
prim,HUMI,6,MAGDALENA,20,0.6842519369819288,0.0008763798972809394,0.018223743642834755,True
prim,HUMI,6,META,19,0.11431508299940962,0.6412209672094866,0.7837145154782615,False
prim,HUMI,6,NARINO,20,-0.37250156134682455,0.10578238223027726,0.38786873484434997,False
prim,HUMI,6,NORTE DE SANTANDER,19,0.25693038688245123,0.2882996523248579,0.5007309750905427,False
prim,HUMI,6,PUTUMAYO,17,-0.07045999242472496,0.7881458436002702,0.9288861728146041,False
prim,HUMI,6,QUINDIO,20,-0.44828311193266296,0.04744134852591832,0.26733422993006045,False
prim,HUMI,6,RISARALDA,24,-0.6245749202521647,0.0011044693116869547,0.018223743642834755,True
prim,HUMI,6,SAN ANDRES PROVIDENCIA,12,0.15493341934487972,0.6306611257501797,0.7837145154782615,False
prim,HUMI,6,SANTANDER,20,0.11299455065532261,0.6352765252872398,0.7837145154782615,False
prim,HUMI,6,SUCRE,20,0.5449960666842409,0.012955643467312634,0.14251207814043898,False
prim,HUMI,6,TOLIMA,20,0.25998559279599714,0.268294490685991,0.5007309750905427,False
prim,HUMI,6,VALLE DEL CAUCA,22,-0.41205767888217554,0.05670726089425525,0.26733422993006045,False
prim,HUMI,6,VAUPES,6,-0.8060599359358183,0.05277181325189262,0.26733422993006045,False
prim,HUMI,6,VICHADA,3,0.0,1.0,1.0,False
prim,HUMI,7,AMAZONAS,17,0.07357450800431158,0.7789949811126449,0.9459370027323535,False
prim,HUMI,7,ANTIOQUIA,20,0.3233082706766917,0.16438973703865015,0.3874900944482468,False
prim,HUMI,7,ARAUCA,9,0.25,0.5164895523012263,0.7936080680102214,False
prim,HUMI,7,ATLANTICO,18,0.2058978165172525,0.41240128906980755,0.6804621269651825,False
prim,HUMI,7,BOGOTA,19,0.41754385964912283,0.07527978766753009,0.3865030802016846,False
prim,HUMI,7,BOLIVAR,19,0.08512506304342654,0.7289737148505202,0.9252358688487372,False
prim,HUMI,7,BOYACA,21,-0.1909090909090909,0.40713272974481274,0.6804621269651825,False
prim,HUMI,7,CALDAS,20,-0.021052631578947364,0.9297994024457079,0.9459370027323535,False
prim,HUMI,7,CAQUETA,20,0.33233082706766914,0.1522587891703606,0.3865030802016846,False
prim,HUMI,7,CASANARE,19,0.47652483744928464,0.0391422824090771,0.25833906389990885,False
prim,HUMI,7,CAUCA,18,0.04643962848297213,0.8548139516870752,0.9459370027323535,False
prim,HUMI,7,CESAR,20,0.058690761535591635,0.8058494762573882,0.9459370027323535,False
prim,HUMI,7,CHOCO,20,-0.34840277800566366,0.1322188670539397,0.3865030802016846,False
prim,HUMI,7,CORDOBA,20,0.3941331606292009,0.08551822437060055,0.3865030802016846,False
prim,HUMI,7,CUNDINAMARCA,21,0.24592491036098593,0.2825656679334703,0.5827916901127825,False
prim,HUMI,7,GUAINIA,19,0.02698697383279157,0.9126736396490256,0.9459370027323535,False
prim,HUMI,7,GUAVIARE,5,0.05270462766947299,0.9329254642331788,0.9459370027323535,False
prim,HUMI,7,HUILA,20,0.3470081248426174,0.13387969337600705,0.3865030802016846,False
prim,HUMI,7,LA GUAJIRA,20,0.25527137382911,0.27737994354204043,0.5827916901127825,False
prim,HUMI,7,MAGDALENA,20,0.5892694885324052,0.006255807392169671,0.053126553148961815,False
prim,HUMI,7,META,19,0.15398833077554153,0.5290720453401476,0.7936080680102214,False
prim,HUMI,7,NARINO,20,-0.23651530550204367,0.31539780861490374,0.6122428049583426,False
prim,HUMI,7,NORTE DE SANTANDER,19,-0.016688639868913495,0.9459370027323535,0.9459370027323535,False
prim,HUMI,7,PUTUMAYO,17,0.14650530928278807,0.5747374398562224,0.8246232832719712,False
prim,HUMI,7,QUINDIO,20,-0.6227118833586022,0.0033619844305990895,0.053126553148961815,False
prim,HUMI,7,RISARALDA,24,-0.5494536034735846,0.005417923032679238,0.053126553148961815,False
prim,HUMI,7,SAN ANDRES PROVIDENCIA,14,0.26461004723578263,0.3606019117041651,0.6611035047909694,False
prim,HUMI,7,SANTANDER,20,0.3345901542070224,0.14932129978778594,0.3865030802016846,False
prim,HUMI,7,SUCRE,20,0.5876193269058957,0.006439582199874159,0.053126553148961815,False
prim,HUMI,7,TOLIMA,20,0.12429400572085489,0.6016004936218253,0.8272006787300098,False
prim,HUMI,7,VALLE DEL CAUCA,22,-0.3221488294966044,0.14370780956270388,0.3865030802016846,False
prim,HUMI,7,VAUPES,5,-0.8029550685469662,0.10183797037740712,0.3865030802016846,False
prim,HUMI,7,VICHADA,3,-0.5,0.6666666666666667,0.8800000000000001,False
prim,HUMI,8,AMAZONAS,18,0.0681466275636382,0.7881781018728292,0.8669959120601122,False
prim,HUMI,8,ANTIOQUIA,20,0.5398496240601504,0.014013555304583477,0.08334928590907649,False
prim,HUMI,8,ARAUCA,10,0.23636363636363633,0.5108853175152002,0.7330093686087654,False
prim,HUMI,8,ATLANTICO,18,0.1914125429934257,0.4467343992307282,0.7330093686087654,False
prim,HUMI,8,BOGOTA,20,0.20150375939849624,0.3942605047612736,0.7228109253956683,False
prim,HUMI,8,BOLIVAR,19,0.13339185136701892,0.5861586368183145,0.7831840878141573,False
prim,HUMI,8,BOYACA,20,-0.07368421052631578,0.757528699864343,0.8669959120601122,False
