Departamento,date,sum_ValorObservado
ANTIOQUIA,2016-03-29,71.996138996139
ANTIOQUIA,2016-03-30,78.16287878787878
ANTIOQUIA,2016-03-31,77.58396946564885
ANTIOQUIA,2016-04-01,77.22222222222223
ANTIOQUIA,2016-04-02,80.93050193050193
ANTIOQUIA,2016-04-03,78.9469696969697
ANTIOQUIA,2016-04-04,71.9809885931559
ANTIOQUIA,2016-04-05,77.53030303030303
ANTIOQUIA,2016-04-06,77.33079847908745
ANTIOQUIA,2016-04-07,75.89772727272727
ANTIOQUIA,2016-04-08,76.48106060606061
ANTIOQUIA,2016-04-09,81.03448275862068
ANTIOQUIA,2016-04-10,81.19318181818181
ANTIOQUIA,2016-04-11,79.78787878787878
ANTIOQUIA,2016-04-12,85.1596958174905
ANTIOQUIA,2016-04-13,79.62
ANTIOQUIA,2016-04-14,76.55038759689923
ANTIOQUIA,2016-04-15,75.62162162162163
ANTIOQUIA,2016-04-16,77.16194331983806
ANTIOQUIA,2016-04-17,75.8
ANTIOQUIA,2016-04-18,71.57916666666667
ANTIOQUIA,2016-04-19,75.74146341463414
ANTIOQUIA,2016-04-20,73.03940886699507
ANTIOQUIA,2016-04-21,73.08333333333333
ANTIOQUIA,2016-04-22,76.46538461538462
ANTIOQUIA,2016-04-23,78.06130268199233
ANTIOQUIA,2016-04-24,81.9
ANTIOQUIA,2016-04-25,78.73049645390071
ANTIOQUIA,2016-04-26,81.86458333333333
ANTIOQUIA,2016-04-27,83.78472222222223
ANTIOQUIA,2016-04-28,85.29861111111111
ANTIOQUIA,2016-04-29,82.08680555555556
ANTIOQUIA,2016-04-30,82.8556338028169
ANTIOQUIA,2016-05-01,82.36111111111111
ANTIOQUIA,2016-05-02,85.46739130434783
ANTIOQUIA,2016-05-03,82.8962962962963
ANTIOQUIA,2016-05-04,84.73161764705883
ANTIOQUIA,2016-05-05,83.95729537366547
ANTIOQUIA,2016-05-06,90.78545454545454
ANTIOQUIA,2016-05-07,87.3170731707317
ANTIOQUIA,2016-05-08,91.78745644599303
ANTIOQUIA,2016-05-09,89.23611111111111
ANTIOQUIA,2016-05-10,94.27715355805243
ANTIOQUIA,2016-05-11,86.28731343283582
ANTIOQUIA,2016-05-12,84.64583333333333
ANTIOQUIA,2016-05-13,84.14583333333333
ANTIOQUIA,2016-05-14,83.5609756097561
ANTIOQUIA,2016-05-15,79.96875
ANTIOQUIA,2016-05-16,82.64084507042253
ANTIOQUIA,2016-05-17,82.203007518797
ANTIOQUIA,2016-05-18,87.32404181184668
ANTIOQUIA,2016-05-19,86.21951219512195
ANTIOQUIA,2016-05-20,83.91319444444444
ANTIOQUIA,2016-05-21,81.04861111111111
ANTIOQUIA,2016-05-22,83.1048951048951
ANTIOQUIA,2016-05-23,82.58131487889273
ANTIOQUIA,2016-05-24,85.66546762589928
ANTIOQUIA,2016-05-25,86.77241379310345
ANTIOQUIA,2016-05-26,88.3551724137931
ANTIOQUIA,2016-05-27,89.64666666666666
ANTIOQUIA,2016-05-28,89.22330097087378
ANTIOQUIA,2016-05-29,91.87868852459016
ANTIOQUIA,2016-05-30,88.02068965517242
ANTIOQUIA,2016-05-31,88.8780487804878
ANTIOQUIA,2016-06-01,88.88461538461539
ANTIOQUIA,2016-06-02,81.03868698710434
ANTIOQUIA,2016-06-03,84.95696202531646
ANTIOQUIA,2016-06-04,85.28125
ANTIOQUIA,2016-06-05,83.75740479548661
ANTIOQUIA,2016-06-06,83.23668981481481
ANTIOQUIA,2016-06-07,83.41367323290847
ANTIOQUIA,2016-06-08,77.15290697674419
ANTIOQUIA,2016-06-09,77.78177597214162
ANTIOQUIA,2016-06-10,83.15634047481181
ANTIOQUIA,2016-06-11,79.30586186883343
ANTIOQUIA,2016-06-12,74.68287037037037
ANTIOQUIA,2016-06-13,76.1234067207416
ANTIOQUIA,2016-06-14,84.9386574074074
ANTIOQUIA,2016-06-15,79.82065775950667
ANTIOQUIA,2016-06-16,70.80469583778014
ANTIOQUIA,2016-06-17,70.06432360742706
ANTIOQUIA,2016-06-18,71.30188679245283
ANTIOQUIA,2016-06-19,80.01927550681289
ANTIOQUIA,2016-06-20,81.81585932315859
ANTIOQUIA,2016-06-21,75.6435676392573
ANTIOQUIA,2016-06-22,69.33799068529608
ANTIOQUIA,2016-06-23,69.10582191780821
ANTIOQUIA,2016-06-24,75.57729549248748
ANTIOQUIA,2016-06-25,77.18172757475084
ANTIOQUIA,2016-06-26,74.98069883527454
ANTIOQUIA,2016-06-27,65.63515312916113
ANTIOQUIA,2016-06-28,62.05226364846871
ANTIOQUIA,2016-06-29,63.405189620758485
ANTIOQUIA,2016-06-30,68.45500505561174
ANTIOQUIA,2016-07-01,73.45238095238095
ANTIOQUIA,2016-07-02,75.77559840425532
ANTIOQUIA,2016-07-03,77.01269205076821
ANTIOQUIA,2016-07-04,73.27248500999333
ANTIOQUIA,2016-07-05,77.53708014632524
ANTIOQUIA,2016-07-06,78.50798934753662
ANTIOQUIA,2016-07-07,72.40619793402199
ANTIOQUIA,2016-07-08,65.30797587131367
ANTIOQUIA,2016-07-09,59.665444851716096
ANTIOQUIA,2016-07-10,63.86023294509151
ANTIOQUIA,2016-07-11,67.76961436170212
ANTIOQUIA,2016-07-12,75.52403204272363
ANTIOQUIA,2016-07-13,77.11929356881039
ANTIOQUIA,2016-07-14,74.86460412508316
ANTIOQUIA,2016-07-15,77.641
ANTIOQUIA,2016-07-16,80.76079734219269
ANTIOQUIA,2016-07-17,79.59675405742821
ANTIOQUIA,2016-07-18,75.15458937198068
ANTIOQUIA,2016-07-19,71.05181780192227
ANTIOQUIA,2016-07-20,71.80303727565578
ANTIOQUIA,2016-07-21,72.94580127132821
ANTIOQUIA,2016-07-22,76.47574750830564
ANTIOQUIA,2016-07-23,78.15366744108861
ANTIOQUIA,2016-07-24,80.123738317757
ANTIOQUIA,2016-07-25,77.56004036326942
ANTIOQUIA,2016-07-26,73.7661558960693
ANTIOQUIA,2016-07-27,73.78440519826725
ANTIOQUIA,2016-07-28,70.12208915502329
ANTIOQUIA,2016-07-29,70.73131313131313
ANTIOQUIA,2016-07-30,75.314004747372
ANTIOQUIA,2016-07-31,73.49966777408638
ANTIOQUIA,2016-08-01,70.88159203980099
ANTIOQUIA,2016-08-02,75.16583582585577
ANTIOQUIA,2016-08-03,76.20086464915198
ANTIOQUIA,2016-08-04,77.21941489361703
ANTIOQUIA,2016-08-05,69.76523476523477
ANTIOQUIA,2016-08-06,68.48533333333333
ANTIOQUIA,2016-08-07,67.7017310252996
ANTIOQUIA,2016-08-08,66.76547008547008
ANTIOQUIA,2016-08-09,70.79525936104432
ANTIOQUIA,2016-08-10,72.84242021276596
ANTIOQUIA,2016-08-11,71.58807947019868
ANTIOQUIA,2016-08-12,69.18092428711898
ANTIOQUIA,2016-08-13,72.0508588750421
ANTIOQUIA,2016-08-14,70.55351812366737
ANTIOQUIA,2016-08-15,73.04734411085451
ANTIOQUIA,2016-08-16,67.28954248366013
ANTIOQUIA,2016-08-17,69.10808114399734
ANTIOQUIA,2016-08-18,75.25677937730164
ANTIOQUIA,2016-08-19,71.94181326116373
ANTIOQUIA,2016-08-20,67.36690403526619
ANTIOQUIA,2016-08-21,58.68826446280992
ANTIOQUIA,2016-08-22,57.34386554621849
ANTIOQUIA,2016-08-23,54.46937394247039
ANTIOQUIA,2016-08-24,69.60532445923461
ANTIOQUIA,2016-08-25,71.78028542980418
ANTIOQUIA,2016-08-26,84.16958698372966
ANTIOQUIA,2016-08-27,79.0726096333573
ANTIOQUIA,2016-08-28,75.35323716873532
ANTIOQUIA,2016-08-29,69.5118968935889
ANTIOQUIA,2016-08-30,76.66677696889477
ANTIOQUIA,2016-08-31,76.42588312974578
ANTIOQUIA,2016-09-01,80.36272878535773
ANTIOQUIA,2016-09-02,75.58454425363276
ANTIOQUIA,2016-09-03,74.85480572597137
ANTIOQUIA,2016-09-04,77.82992073976222
ANTIOQUIA,2016-09-05,76.62664863036862
ANTIOQUIA,2016-09-06,72.2795156407669
ANTIOQUIA,2016-09-07,83.0071696824855
ANTIOQUIA,2016-09-08,73.79925398440149
ANTIOQUIA,2016-09-09,75.78543689320388
ANTIOQUIA,2016-09-10,78.48597541758588
ANTIOQUIA,2016-09-11,80.43663303909206
ANTIOQUIA,2016-09-12,80.21421800947867
ANTIOQUIA,2016-09-13,83.35730053610848
ANTIOQUIA,2016-09-14,80.3900597672224
ANTIOQUIA,2016-09-15,79.39367088607595
ANTIOQUIA,2016-09-16,67.98174247277386
ANTIOQUIA,2016-09-17,70.71710526315789
ANTIOQUIA,2016-09-18,74.92042606516291
ANTIOQUIA,2016-09-19,72.7640977443609
ANTIOQUIA,2016-09-20,69.45420326223338
ANTIOQUIA,2016-09-21,74.00375939849624
ANTIOQUIA,2016-09-22,78.06342229199372
ANTIOQUIA,2016-09-23,69.69245585874799
ANTIOQUIA,2016-09-24,75.39285714285714
ANTIOQUIA,2016-09-25,77.48164417947913
ANTIOQUIA,2016-09-26,73.99874411302983
ANTIOQUIA,2016-09-27,72.52985307908722
ANTIOQUIA,2016-09-28,71.9965742759265
ANTIOQUIA,2016-09-29,79.10886469673406
ANTIOQUIA,2016-09-30,77.10864539990753
ANTIOQUIA,2016-10-01,85.19402985074628
ANTIOQUIA,2016-10-02,81.07142857142857
ANTIOQUIA,2016-10-03,78.76094276094275
ANTIOQUIA,2016-10-04,75.9590909090909
ANTIOQUIA,2016-10-05,83.8103448275862
ANTIOQUIA,2016-10-06,85.28915662650603
ANTIOQUIA,2016-10-07,88.0
ANTIOQUIA,2016-10-08,86.60915492957747
ANTIOQUIA,2016-10-09,86.54071661237785
ANTIOQUIA,2016-10-10,88.08630952380952
ANTIOQUIA,2016-10-11,86.84821428571429
ANTIOQUIA,2016-10-12,89.42388059701493
ANTIOQUIA,2016-10-13,86.22916666666667
ANTIOQUIA,2016-10-14,81.6048632218845
ANTIOQUIA,2016-10-15,86.27761194029851
ANTIOQUIA,2016-10-16,85.375
ANTIOQUIA,2016-10-17,85.65868263473054
ANTIOQUIA,2016-10-18,91.1731343283582
ANTIOQUIA,2016-10-19,83.55357142857143
ANTIOQUIA,2016-10-20,82.7129909365559
ANTIOQUIA,2016-10-21,84.11011904761905
ANTIOQUIA,2016-10-22,83.61194029850746
ANTIOQUIA,2016-10-23,86.24107142857143
ANTIOQUIA,2016-10-24,84.70099667774086
ANTIOQUIA,2016-10-25,87.13690476190476
ANTIOQUIA,2016-10-26,84.54925373134328
ANTIOQUIA,2016-10-27,84.4702380952381
ANTIOQUIA,2016-10-28,85.59821428571429
ANTIOQUIA,2016-10-29,88.87423312883436
ANTIOQUIA,2016-10-30,84.03636363636363
ANTIOQUIA,2016-10-31,88.25835866261399
ANTIOQUIA,2016-11-01,89.36716417910448
ANTIOQUIA,2016-11-02,87.88095238095238
ANTIOQUIA,2016-11-03,86.46223564954683
ANTIOQUIA,2016-11-04,86.91369047619048
ANTIOQUIA,2016-11-05,85.72619047619048
ANTIOQUIA,2016-11-06,88.34131736526946
ANTIOQUIA,2016-11-07,88.84821428571429
ANTIOQUIA,2016-11-08,87.60479041916167
ANTIOQUIA,2016-11-09,85.31044776119403
ANTIOQUIA,2016-11-10,88.84179104477612
ANTIOQUIA,2016-11-11,89.2102102102102
ANTIOQUIA,2016-11-12,88.1497005988024
ANTIOQUIA,2016-11-13,87.26567164179104
ANTIOQUIA,2016-11-14,89.58966565349544
ANTIOQUIA,2016-11-15,85.52537313432836
ANTIOQUIA,2016-11-16,87.13392857142857
ANTIOQUIA,2016-11-17,88.96130952380952
ANTIOQUIA,2016-11-18,88.4077380952381
ANTIOQUIA,2016-11-19,92.43564356435644
ANTIOQUIA,2016-11-20,86.0119760479042
ANTIOQUIA,2016-11-21,73.90746268656716
ANTIOQUIA,2016-11-22,73.61656441717791
ANTIOQUIA,2016-11-23,82.45209580838323
ANTIOQUIA,2016-11-24,86.61585365853658
ANTIOQUIA,2016-11-25,92.86466165413533
ANTIOQUIA,2016-11-26,89.62089552238805
ANTIOQUIA,2016-11-27,90.56547619047619
ANTIOQUIA,2016-11-28,88.27190332326283
ANTIOQUIA,2016-11-29,90.00297619047619
ANTIOQUIA,2016-11-30,86.31818181818181
ANTIOQUIA,2016-12-01,92.432
ANTIOQUIA,2016-12-02,90.27358490566037
ANTIOQUIA,2016-12-03,91.56626506024097
ANTIOQUIA,2016-12-04,88.71601208459215
ANTIOQUIA,2016-12-05,90.0
ANTIOQUIA,2016-12-06,86.92537313432835
ANTIOQUIA,2016-12-07,89.74844720496894
ANTIOQUIA,2016-12-08,89.67469879518072
ANTIOQUIA,2016-12-09,86.15789473684211
ANTIOQUIA,2016-12-10,84.99093655589124
ANTIOQUIA,2016-12-11,84.03915662650603
ANTIOQUIA,2016-12-12,84.83586626139818
ANTIOQUIA,2016-12-13,86.28313253012048
ANTIOQUIA,2016-12-14,85.67771084337349
ANTIOQUIA,2016-12-15,84.99677419354839
ANTIOQUIA,2016-12-16,86.47231270358306
ANTIOQUIA,2016-12-17,83.59677419354838
ANTIOQUIA,2016-12-18,80.37748344370861
ANTIOQUIA,2016-12-19,77.69314079422382
ANTIOQUIA,2016-12-20,76.74809160305344
ANTIOQUIA,2016-12-21,91.74045801526718
ANTIOQUIA,2016-12-22,84.84269662921348
ANTIOQUIA,2016-12-23,83.8267716535433
ANTIOQUIA,2016-12-24,82.5410447761194
ANTIOQUIA,2016-12-25,86.89772727272727
ANTIOQUIA,2016-12-26,83.30252100840336
ANTIOQUIA,2016-12-27,82.75196850393701
ANTIOQUIA,2016-12-28,79.93916349809886
ANTIOQUIA,2016-12-29,81.16793893129771
ANTIOQUIA,2016-12-30,88.18560606060606
ANTIOQUIA,2016-12-31,87.0
ANTIOQUIA,2017-01-01,79.63793103448276
ANTIOQUIA,2017-01-02,78.4922480620155
ANTIOQUIA,2017-01-03,79.93609022556392
ANTIOQUIA,2017-01-04,82.08333333333333
ANTIOQUIA,2017-01-05,85.38545454545455
ANTIOQUIA,2017-01-06,82.33793103448276
ANTIOQUIA,2017-01-07,82.72789115646259
ANTIOQUIA,2017-01-08,88.35763888888889
ANTIOQUIA,2017-01-09,86.86779661016949
ANTIOQUIA,2017-01-10,80.44897959183673
ANTIOQUIA,2017-01-11,78.53795379537954
ANTIOQUIA,2017-01-12,78.15161290322581
ANTIOQUIA,2017-01-13,80.22372881355932
ANTIOQUIA,2017-01-14,81.81292517006803
ANTIOQUIA,2017-01-15,84.43103448275862
ANTIOQUIA,2017-01-16,83.38461538461539
ANTIOQUIA,2017-01-17,80.55208333333333
ANTIOQUIA,2017-01-18,83.12203389830509
ANTIOQUIA,2017-01-19,80.53472222222223
ANTIOQUIA,2017-01-20,80.1637630662021
ANTIOQUIA,2017-01-21,72.97952218430034
ANTIOQUIA,2017-01-22,72.6858108108108
ANTIOQUIA,2017-01-23,72.67605633802818
ANTIOQUIA,2017-01-24,75.42320819112628
ANTIOQUIA,2017-01-25,74.55902777777777
ANTIOQUIA,2017-01-26,75.65762711864407
ANTIOQUIA,2017-01-27,78.84027777777777
ANTIOQUIA,2017-01-28,78.5625
ANTIOQUIA,2017-01-29,77.35254237288136
ANTIOQUIA,2017-01-30,83.40728476821192
ANTIOQUIA,2017-01-31,81.48648648648648
ANTIOQUIA,2017-02-01,81.71794871794872
ANTIOQUIA,2017-02-02,81.52564102564102
ANTIOQUIA,2017-02-03,77.67247386759581
ANTIOQUIA,2017-02-04,75.73180076628353
ANTIOQUIA,2017-02-05,72.36655948553054
ANTIOQUIA,2017-02-06,73.99307958477509
ANTIOQUIA,2017-02-07,73.02464788732394
ANTIOQUIA,2017-02-08,71.95070422535211
ANTIOQUIA,2017-02-09,75.10526315789474
ANTIOQUIA,2017-02-10,73.42013888888889
ANTIOQUIA,2017-02-11,74.79513888888889
ANTIOQUIA,2017-02-12,78.57692307692308
ANTIOQUIA,2017-02-13,75.77464788732394
ANTIOQUIA,2017-02-14,69.67279411764706
ANTIOQUIA,2017-02-15,71.29020979020979
ANTIOQUIA,2017-02-16,73.87762237762237
ANTIOQUIA,2017-02-17,66.30583486445012
ANTIOQUIA,2017-02-18,65.00451859575948
ANTIOQUIA,2017-02-19,65.20223152022315
ANTIOQUIA,2017-02-20,70.25061082024433
ANTIOQUIA,2017-02-21,72.10917335193582
ANTIOQUIA,2017-02-22,71.25008719916289
ANTIOQUIA,2017-02-23,67.55706806282723
ANTIOQUIA,2017-02-24,73.12771168649405
ANTIOQUIA,2017-02-25,69.916607523066
ANTIOQUIA,2017-02-26,68.77336701551786
ANTIOQUIA,2017-02-27,72.48098388908639
ANTIOQUIA,2017-02-28,77.55871012968805
ANTIOQUIA,2017-03-01,73.83309957924264
ANTIOQUIA,2017-03-02,75.71673669467788
ANTIOQUIA,2017-03-03,73.33298319327731
ANTIOQUIA,2017-03-04,69.14075630252101
ANTIOQUIA,2017-03-05,72.27058409570725
ANTIOQUIA,2017-03-06,77.68441330998249
ANTIOQUIA,2017-03-07,80.64915966386555
ANTIOQUIA,2017-03-08,86.82387955182072
ANTIOQUIA,2017-03-09,75.55711282410651
ANTIOQUIA,2017-03-10,84.74701843151428
ANTIOQUIA,2017-03-11,82.12219101123596
ANTIOQUIA,2017-03-12,81.57883672039243
ANTIOQUIA,2017-03-13,76.98999258710155
ANTIOQUIA,2017-03-14,80.09112071832391
ANTIOQUIA,2017-03-15,83.75335035098915
ANTIOQUIA,2017-03-16,71.38498098859316
ANTIOQUIA,2017-03-17,72.13226837060702
ANTIOQUIA,2017-03-18,74.1168955605238
ANTIOQUIA,2017-03-19,80.44973041547732
ANTIOQUIA,2017-03-20,75.72649301143584
ANTIOQUIA,2017-03-21,76.98412194347412
ANTIOQUIA,2017-03-22,79.13990461049285
ANTIOQUIA,2017-03-23,81.90545685279187
ANTIOQUIA,2017-03-24,85.76539682539682
ANTIOQUIA,2017-03-25,78.34955520669807
ANTIOQUIA,2017-03-26,79.80078125
ANTIOQUIA,2017-03-27,73.2084942084942
ANTIOQUIA,2017-03-28,73.21666666666667
ANTIOQUIA,2017-03-29,82.46031746031746
ANTIOQUIA,2017-03-30,87.06557377049181
ANTIOQUIA,2017-03-31,84.04780876494024
ANTIOQUIA,2017-04-01,77.47814207650273
ANTIOQUIA,2017-04-02,72.4509090909091
ANTIOQUIA,2017-04-03,71.94909090909091
ANTIOQUIA,2017-04-04,71.60254083484574
ANTIOQUIA,2017-04-05,72.50090744101634
ANTIOQUIA,2017-04-06,71.70673952641165
ANTIOQUIA,2017-04-07,74.75499092558984
ANTIOQUIA,2017-04-08,79.86932849364791
ANTIOQUIA,2017-04-09,86.0090579710145
ANTIOQUIA,2017-04-10,77.39670932358318
ANTIOQUIA,2017-04-11,77.99270072992701
ANTIOQUIA,2017-04-12,80.56884057971014
ANTIOQUIA,2017-04-13,76.22752293577982
ANTIOQUIA,2017-04-14,83.86181818181818
ANTIOQUIA,2017-04-15,73.4047619047619
ANTIOQUIA,2017-04-16,73.54280510018215
ANTIOQUIA,2017-04-17,82.84029038112523
ANTIOQUIA,2017-04-18,79.43613138686132
ANTIOQUIA,2017-04-19,82.20947176684882
ANTIOQUIA,2017-04-20,81.96188340807174
ANTIOQUIA,2017-04-21,76.12121212121212
ANTIOQUIA,2017-04-22,73.93050193050193
ANTIOQUIA,2017-04-23,75.28629032258064
ANTIOQUIA,2017-04-24,82.54008438818565
ANTIOQUIA,2017-04-25,84.7489539748954
ANTIOQUIA,2017-04-26,88.85416666666667
ANTIOQUIA,2017-04-27,78.2928870292887
ANTIOQUIA,2017-04-28,75.67886178861788
ANTIOQUIA,2017-04-29,76.85123966942149
ANTIOQUIA,2017-04-30,89.63346613545816
ANTIOQUIA,2017-05-01,82.0
ANTIOQUIA,2017-05-02,83.5583038869258
ANTIOQUIA,2017-05-03,88.34926470588235
ANTIOQUIA,2017-05-04,79.26470588235294
ANTIOQUIA,2017-05-05,83.73737373737374
ANTIOQUIA,2017-05-06,80.15901060070671
ANTIOQUIA,2017-05-07,79.64912280701755
ANTIOQUIA,2017-05-08,80.18245614035088
ANTIOQUIA,2017-05-09,82.64802631578948
ANTIOQUIA,2017-05-10,82.67676767676768
ANTIOQUIA,2017-05-11,79.995
ANTIOQUIA,2017-05-12,79.93839192481727
ANTIOQUIA,2017-05-13,79.96633113502256
ANTIOQUIA,2017-05-14,83.39339130434783
ANTIOQUIA,2017-05-15,79.9493006993007
ANTIOQUIA,2017-05-16,81.47677261613691
ANTIOQUIA,2017-05-17,79.96536951088896
ANTIOQUIA,2017-05-18,76.31026086956521
ANTIOQUIA,2017-05-19,73.81550709588093
ANTIOQUIA,2017-05-20,81.46276965901183
ANTIOQUIA,2017-05-21,81.30978071702053
ANTIOQUIA,2017-05-22,84.32730434782609
ANTIOQUIA,2017-05-23,72.50990615224192
ANTIOQUIA,2017-05-24,68.5669099756691
ANTIOQUIA,2017-05-25,65.81351819757366
ANTIOQUIA,2017-05-26,67.72197153766054
ANTIOQUIA,2017-05-27,79.24417391304348
ANTIOQUIA,2017-05-28,73.3807371349096
ANTIOQUIA,2017-05-29,74.92498255408235
ANTIOQUIA,2017-05-30,73.7624869018512
ANTIOQUIA,2017-05-31,76.64494413028221
ANTIOQUIA,2017-06-01,76.6517542626506
ANTIOQUIA,2017-06-02,72.25927768641343
ANTIOQUIA,2017-06-03,69.1965620181497
ANTIOQUIA,2017-06-04,74.43288721122633
ANTIOQUIA,2017-06-05,72.3747014826889
ANTIOQUIA,2017-06-06,67.85265938544464
ANTIOQUIA,2017-06-07,79.61558306534651
ANTIOQUIA,2017-06-08,83.45857611656687
ANTIOQUIA,2017-06-09,82.43601041635245
ANTIOQUIA,2017-06-10,74.64384771832727
ANTIOQUIA,2017-06-11,82.22111118674925
ANTIOQUIA,2017-06-12,79.87850359105332
ANTIOQUIA,2017-06-13,77.95708060912024
ANTIOQUIA,2017-06-14,78.47565780993258
ANTIOQUIA,2017-06-15,80.50843840733573
ANTIOQUIA,2017-06-16,76.65137886294572
ANTIOQUIA,2017-06-17,81.17435237663588
ANTIOQUIA,2017-06-18,78.57446502230158
ANTIOQUIA,2017-06-19,76.61233483876971
ANTIOQUIA,2017-06-20,76.42847205235478
ANTIOQUIA,2017-06-21,78.79898447712895
ANTIOQUIA,2017-06-22,74.42900770991207
ANTIOQUIA,2017-06-23,76.77526636806371
ANTIOQUIA,2017-06-24,71.38657050956145
ANTIOQUIA,2017-06-25,78.88994831751968
ANTIOQUIA,2017-06-26,78.62648535711769
ANTIOQUIA,2017-06-27,77.35378740127446
ANTIOQUIA,2017-06-28,75.90766066946406
ANTIOQUIA,2017-06-29,77.76929981096698
ANTIOQUIA,2017-06-30,76.29540279295229
ANTIOQUIA,2017-07-01,67.25294674490668
ANTIOQUIA,2017-07-02,72.84950470772853
ANTIOQUIA,2017-07-03,74.8468300435299
ANTIOQUIA,2017-07-04,70.12232399808154
ANTIOQUIA,2017-07-05,71.1140276050059
ANTIOQUIA,2017-07-06,75.03392033862869
ANTIOQUIA,2017-07-07,68.42881150209683
ANTIOQUIA,2017-07-08,76.68764434615385
ANTIOQUIA,2017-07-09,72.80365296803653
ANTIOQUIA,2017-07-10,82.6470588235294
ANTIOQUIA,2017-07-11,84.43236955823295
ANTIOQUIA,2017-07-12,74.7598917817372
ANTIOQUIA,2017-07-13,73.15986841431261
ANTIOQUIA,2017-07-14,76.36233571281953
ANTIOQUIA,2017-07-15,79.77849014673639
ANTIOQUIA,2017-07-16,76.86653439599844
ANTIOQUIA,2017-07-17,81.57217710133766
ANTIOQUIA,2017-07-18,76.17757007308138
ANTIOQUIA,2017-07-19,79.66391844456825
ANTIOQUIA,2017-07-20,76.34758226662451
ANTIOQUIA,2017-07-21,76.11761543969867
ANTIOQUIA,2017-07-22,72.99485373421052
ANTIOQUIA,2017-07-23,72.1080474213619
ANTIOQUIA,2017-07-24,66.30032279943565
ANTIOQUIA,2017-07-25,65.86384177418795
ANTIOQUIA,2017-07-26,65.52011976216215
ANTIOQUIA,2017-07-27,67.4605742170378
ANTIOQUIA,2017-07-28,70.3896378078935
ANTIOQUIA,2017-07-29,68.20792904974846
ANTIOQUIA,2017-07-30,77.3565464963002
ANTIOQUIA,2017-07-31,81.5009434195732
ANTIOQUIA,2017-08-01,74.17332325179673
ANTIOQUIA,2017-08-02,69.99268973653324
ANTIOQUIA,2017-08-03,69.40889972219472
ANTIOQUIA,2017-08-04,75.50574657443522
ANTIOQUIA,2017-08-05,73.15137218241709
ANTIOQUIA,2017-08-06,70.40289547628385
ANTIOQUIA,2017-08-07,70.75436013155793
ANTIOQUIA,2017-08-08,72.90428507291085
ANTIOQUIA,2017-08-09,75.91467053287282
ANTIOQUIA,2017-08-10,71.1445404273818
ANTIOQUIA,2017-08-11,76.91745056030504
ANTIOQUIA,2017-08-12,75.58471986474186
ANTIOQUIA,2017-08-13,70.27506650657386
ANTIOQUIA,2017-08-14,63.74453730452913
ANTIOQUIA,2017-08-15,69.52294206754654
ANTIOQUIA,2017-08-16,77.07290302910322
ANTIOQUIA,2017-08-17,74.75492393489029
ANTIOQUIA,2017-08-18,74.46639025057871
ANTIOQUIA,2017-08-19,80.10181929270018
ANTIOQUIA,2017-08-20,81.04447209564648
ANTIOQUIA,2017-08-21,74.61494135610711
ANTIOQUIA,2017-08-22,72.21187828555159
ANTIOQUIA,2017-08-23,73.61549267110107
ANTIOQUIA,2017-08-24,81.25121358491903
ANTIOQUIA,2017-08-25,71.49684557774162
ANTIOQUIA,2017-08-26,76.51998107880837
ANTIOQUIA,2017-08-27,76.88578982626773
ANTIOQUIA,2017-08-28,79.56398279157304
ANTIOQUIA,2017-08-29,78.12338098273534
ANTIOQUIA,2017-08-30,77.1760890281474
ANTIOQUIA,2017-08-31,72.89279582829379
ANTIOQUIA,2017-09-01,64.58478791012658
ANTIOQUIA,2017-09-02,73.20887241881158
ANTIOQUIA,2017-09-03,75.62721296932143
ANTIOQUIA,2017-09-04,70.70376869590086
ANTIOQUIA,2017-09-05,73.05868593270641
ANTIOQUIA,2017-09-06,74.71603846599297
ANTIOQUIA,2017-09-07,78.05241230944021
ANTIOQUIA,2017-09-08,83.6772941935642
ANTIOQUIA,2017-09-09,83.38066987189998
ANTIOQUIA,2017-09-10,78.75834381612793
ANTIOQUIA,2017-09-11,73.7333476379803
ANTIOQUIA,2017-09-12,77.95342106240946
ANTIOQUIA,2017-09-13,78.7961493607677
ANTIOQUIA,2017-09-14,77.0561382112536
ANTIOQUIA,2017-09-15,76.60896644359964
ANTIOQUIA,2017-09-16,76.37600890546233
ANTIOQUIA,2017-09-17,81.45058114417618
ANTIOQUIA,2017-09-18,78.16488764093215
ANTIOQUIA,2017-09-19,75.16926246566645
ANTIOQUIA,2017-09-20,78.4846539535046
ANTIOQUIA,2017-09-21,76.19531915893309
ANTIOQUIA,2017-09-22,77.18754143975217
ANTIOQUIA,2017-09-23,78.5369841758949
ANTIOQUIA,2017-09-24,77.77474070947883
ANTIOQUIA,2017-09-25,79.14122200564545
ANTIOQUIA,2017-09-26,78.453009990613
ANTIOQUIA,2017-09-27,72.7561791242654
ANTIOQUIA,2017-09-28,82.07908172402536
ANTIOQUIA,2017-09-29,80.20580540217466
ANTIOQUIA,2017-09-30,89.14509969849247
ANTIOQUIA,2017-10-01,82.0003800522298
ANTIOQUIA,2017-10-02,80.82379224854517
ANTIOQUIA,2017-10-03,81.24136587338936
ANTIOQUIA,2017-10-04,83.90931215608182
ANTIOQUIA,2017-10-05,88.1753712193598
ANTIOQUIA,2017-10-06,81.1214707187894
ANTIOQUIA,2017-10-07,75.43056268560603
ANTIOQUIA,2017-10-08,75.33916179059179
ANTIOQUIA,2017-10-09,86.81484316571427
ANTIOQUIA,2017-10-10,79.43635949652779
